ID_OFERTA,NUM_RESERVAS,ID_HOSTAL,ID_HOTEL,ID_VIVIENDAU,ID_PERSONA,VIGENTE
2679,0,,25,NULL,NULL,NULL,T
2680,0,,NULL,5,NULL,NULL,T
2681,0,,79,NULL,NULL,NULL,F
2682,0,,50,NULL,NULL,NULL,F
2683,0,,NULL,1,NULL,NULL,F
2684,0,,6,NULL,NULL,NULL,F
2685,0,,15,NULL,NULL,NULL,T
2686,0,,NULL,43,NULL,NULL,T
2687,0,F
2688,0,,NULL,56,NULL,NULL,T
2689,0,,6,NULL,NULL,NULL,T
2690,0,,53,NULL,NULL,NULL,T
2691,0,,NULL,38,NULL,NULL,T
2692,0,,NULL,13,NULL,NULL,F
2693,0,,NULL,49,NULL,NULL,F
2694,0,,49,NULL,NULL,NULL,T
2695,0,,NULL,42,NULL,NULL,T
2696,0,,6,NULL,NULL,NULL,T
2697,0,,NULL,NULL,NULL,,136T
2698,0,,37,NULL,NULL,NULL,F
2699,0,,60,NULL,NULL,NULL,T
2700,0,,NULL,32,NULL,NULL,T
2701,0,,19,NULL,NULL,NULL,T
2702,0,,8,NULL,NULL,NULL,T
2703,0,,25,NULL,NULL,NULL,T
2704,0,,26,NULL,NULL,NULL,F
2705,0,,39,NULL,NULL,NULL,T
2706,0,,NULL,NULL,312,NULL,F
2707,0,T
2708,0,,11,NULL,NULL,NULL,F
2709,0,,1,NULL,NULL,NULL,F
2710,0,,12,NULL,NULL,NULL,T
2711,0,,NULL,12,NULL,NULL,T
2712,0,,NULL,NULL,222,NULL,F
2713,0,,NULL,44,NULL,NULL,F
2714,0,,53,NULL,NULL,NULL,T
2715,0,F
2716,0,F
2717,0,,6,NULL,NULL,NULL,T
2718,0,,NULL,NULL,264,NULL,F
2719,0,,NULL,NULL,304,NULL,F
2720,0,,NULL,NULL,NULL,,291T
2721,0,,NULL,60,NULL,NULL,F
2722,0,,44,NULL,NULL,NULL,F
2723,0,,NULL,NULL,NULL,,134T
2724,0,,NULL,3,NULL,NULL,F
2725,0,,NULL,8,NULL,NULL,T
2726,0,,NULL,22,NULL,NULL,T
2727,0,,68,NULL,NULL,NULL,T
2728,0,,NULL,NULL,20,NULL,F
2729,0,,NULL,38,NULL,NULL,T
2730,0,,NULL,NULL,NULL,,124T
2731,0,,NULL,NULL,113,NULL,F
2732,0,,73,NULL,NULL,NULL,T
2733,0,,73,NULL,NULL,NULL,T
2734,0,,66,NULL,NULL,NULL,T
2735,0,,55,NULL,NULL,NULL,F
2736,0,,42,NULL,NULL,NULL,T
2737,0,,NULL,19,NULL,NULL,F
2738,0,,45,NULL,NULL,NULL,T
2739,0,,NULL,NULL,166,NULL,F
2740,0,,NULL,NULL,206,NULL,F
2741,0,,55,NULL,NULL,NULL,T
2742,0,,48,NULL,NULL,NULL,F
2743,0,,NULL,NULL,337,NULL,F
2744,0,,59,NULL,NULL,NULL,F
2745,0,,NULL,19,NULL,NULL,T
2746,0,,NULL,42,NULL,NULL,T
2747,0,,41,NULL,NULL,NULL,F
2748,0,,NULL,NULL,197,NULL,F
2749,0,,NULL,NULL,83,NULL,F
2750,0,,NULL,NULL,NULL,,56F
2751,0,,NULL,NULL,33,NULL,T
2752,0,,52,NULL,NULL,NULL,F
2753,0,,32,NULL,NULL,NULL,F
2754,0,,NULL,NULL,197,NULL,T
2755,0,,NULL,NULL,NULL,,136T
2756,0,,33,NULL,NULL,NULL,T
2757,0,,NULL,48,NULL,NULL,F
2758,0,,64,NULL,NULL,NULL,T
2759,0,,NULL,4,NULL,NULL,F
2760,0,,NULL,NULL,79,NULL,F
2761,0,,41,NULL,NULL,NULL,F
2762,0,,55,NULL,NULL,NULL,T
2763,0,,NULL,NULL,222,NULL,F
2764,0,,NULL,25,NULL,NULL,F
2765,0,,13,NULL,NULL,NULL,F
2766,0,,NULL,NULL,157,NULL,F
2767,0,,NULL,52,NULL,NULL,T
2768,0,,NULL,NULL,59,NULL,T
2769,0,,20,NULL,NULL,NULL,F
2770,0,,4,NULL,NULL,NULL,T
2771,0,,NULL,NULL,343,NULL,T
2772,0,,67,NULL,NULL,NULL,T
2773,0,,1,NULL,NULL,NULL,F
2774,0,,68,NULL,NULL,NULL,F
2775,0,,22,NULL,NULL,NULL,T
2776,0,,46,NULL,NULL,NULL,T
2777,0,,NULL,NULL,210,NULL,F
2778,0,,47,NULL,NULL,NULL,F
2779,0,,NULL,NULL,165,NULL,F
2780,0,,0,NULL,NULL,NULL,F
2781,0,,NULL,8,NULL,NULL,F
2782,0,,9,NULL,NULL,NULL,T
2783,0,,NULL,30,NULL,NULL,F
2784,0,,NULL,NULL,76,NULL,T
2785,0,,56,NULL,NULL,NULL,T
2786,0,,NULL,35,NULL,NULL,F
2787,0,,27,NULL,NULL,NULL,F
2788,0,,NULL,26,NULL,NULL,T
2789,0,,NULL,NULL,NULL,,92F
2790,0,,22,NULL,NULL,NULL,F
2791,0,,49,NULL,NULL,NULL,T
2792,0,T
2793,0,,45,NULL,NULL,NULL,F
2794,0,,NULL,51,NULL,NULL,F
2795,0,T
2796,0,,NULL,34,NULL,NULL,F
2797,0,,18,NULL,NULL,NULL,T
2798,0,,68,NULL,NULL,NULL,T
2799,0,,18,NULL,NULL,NULL,T
2800,0,,51,NULL,NULL,NULL,F
2801,0,,NULL,34,NULL,NULL,T
2802,0,,NULL,NULL,NULL,,335T
2803,0,,NULL,52,NULL,NULL,F
2804,0,,NULL,18,NULL,NULL,F
2805,0,,NULL,NULL,NULL,,21F
2806,0,,NULL,27,NULL,NULL,T
2807,0,,3,NULL,NULL,NULL,F
2808,0,,NULL,NULL,127,NULL,T
2809,0,,NULL,37,NULL,NULL,F
2810,0,,NULL,40,NULL,NULL,F
2811,0,,16,NULL,NULL,NULL,F
2812,0,,72,NULL,NULL,NULL,T
2813,0,,76,NULL,NULL,NULL,T
2814,0,,NULL,26,NULL,NULL,T
2815,0,,NULL,NULL,18,NULL,T
2816,0,T
2817,0,,76,NULL,NULL,NULL,T
2818,0,,7,NULL,NULL,NULL,F
2819,0,,73,NULL,NULL,NULL,T
2820,0,,NULL,7,NULL,NULL,T
2821,0,T
2822,0,,NULL,NULL,NULL,,97T
2823,0,,26,NULL,NULL,NULL,T
2824,0,,NULL,42,NULL,NULL,F
2825,0,,35,NULL,NULL,NULL,F
2826,0,,NULL,NULL,NULL,,271T
2827,0,,NULL,56,NULL,NULL,T
2828,0,,65,NULL,NULL,NULL,T
2829,0,,NULL,NULL,56,NULL,F
2830,0,,NULL,7,NULL,NULL,T
2831,0,,NULL,41,NULL,NULL,F
2832,0,,NULL,48,NULL,NULL,F
2833,0,,7,NULL,NULL,NULL,F
2834,0,,67,NULL,NULL,NULL,F
2835,0,,NULL,1,NULL,NULL,F
2836,0,,40,NULL,NULL,NULL,T
2837,0,,NULL,42,NULL,NULL,T
2838,0,T
2839,0,,53,NULL,NULL,NULL,F
2840,0,,NULL,NULL,198,NULL,T
2841,0,,43,NULL,NULL,NULL,F
2842,0,,NULL,NULL,324,NULL,T
2843,0,,73,NULL,NULL,NULL,F
2844,0,,28,NULL,NULL,NULL,F
2845,0,,56,NULL,NULL,NULL,T
2846,0,,NULL,NULL,372,NULL,T
2847,0,,NULL,NULL,203,NULL,T
2848,0,,NULL,NULL,NULL,,345F
2849,0,,NULL,52,NULL,NULL,T
2850,0,,NULL,NULL,152,NULL,F
2851,0,,NULL,59,NULL,NULL,F
2852,0,,NULL,NULL,53,NULL,T
2853,0,,NULL,16,NULL,NULL,F
2854,0,,NULL,NULL,306,NULL,F
2855,0,,NULL,44,NULL,NULL,F
2856,0,,NULL,18,NULL,NULL,F
2857,0,,NULL,19,NULL,NULL,F
2858,0,,NULL,33,NULL,NULL,T
2859,0,,19,NULL,NULL,NULL,T
2860,0,T
2861,0,,NULL,21,NULL,NULL,T
2862,0,,44,NULL,NULL,NULL,F
2863,0,,NULL,22,NULL,NULL,F
2864,0,,27,NULL,NULL,NULL,F
2865,0,,29,NULL,NULL,NULL,F
2866,0,,NULL,NULL,362,NULL,T
2867,0,,NULL,NULL,267,NULL,T
2868,0,,31,NULL,NULL,NULL,F
2869,0,,NULL,44,NULL,NULL,T
2870,0,,47,NULL,NULL,NULL,T
2871,0,,20,NULL,NULL,NULL,F
2872,0,,64,NULL,NULL,NULL,T
2873,0,,41,NULL,NULL,NULL,T
2874,0,,76,NULL,NULL,NULL,T
2875,0,,NULL,NULL,48,NULL,F
2876,0,T
2877,0,,57,NULL,NULL,NULL,T
2878,0,,12,NULL,NULL,NULL,F
2879,0,,41,NULL,NULL,NULL,F
2880,0,T
2881,0,,NULL,NULL,298,NULL,F
2882,0,,45,NULL,NULL,NULL,T
2883,0,,NULL,3,NULL,NULL,T
2884,0,,NULL,NULL,11,NULL,T
2885,0,,56,NULL,NULL,NULL,T
2886,0,,NULL,4,NULL,NULL,F
2887,0,,NULL,NULL,41,NULL,T
2888,0,,25,NULL,NULL,NULL,F
2889,0,,NULL,22,NULL,NULL,F
2890,0,,NULL,21,NULL,NULL,T
2891,0,,59,NULL,NULL,NULL,F
2892,0,,NULL,23,NULL,NULL,F
2893,0,,NULL,NULL,203,NULL,T
2894,0,,60,NULL,NULL,NULL,F
2895,0,,18,NULL,NULL,NULL,F
2896,0,,50,NULL,NULL,NULL,T
2897,0,,NULL,NULL,192,NULL,T
2898,0,,71,NULL,NULL,NULL,F
2899,0,,53,NULL,NULL,NULL,T
2900,0,,NULL,NULL,97,NULL,T
2901,0,,NULL,NULL,NULL,,232F
2902,0,T
2903,0,,NULL,NULL,56,NULL,F
2904,0,,NULL,NULL,340,NULL,F
2905,0,,60,NULL,NULL,NULL,T
2906,0,,78,NULL,NULL,NULL,T
2907,0,,66,NULL,NULL,NULL,T
2908,0,,NULL,51,NULL,NULL,T
2909,0,,16,NULL,NULL,NULL,F
2910,0,,NULL,48,NULL,NULL,T
2911,0,,NULL,11,NULL,NULL,T
2912,0,,NULL,6,NULL,NULL,T
2913,0,,NULL,NULL,216,NULL,F
2914,0,,40,NULL,NULL,NULL,T
2915,0,F
2916,0,,1,NULL,NULL,NULL,F
2917,0,,NULL,29,NULL,NULL,F
2918,0,,NULL,52,NULL,NULL,T
2919,0,,NULL,37,NULL,NULL,F
2920,0,,NULL,NULL,374,NULL,F
2921,0,,75,NULL,NULL,NULL,F
2922,0,,76,NULL,NULL,NULL,F
2923,0,F
2924,0,,NULL,27,NULL,NULL,T
2925,0,,74,NULL,NULL,NULL,F
2926,0,F
2927,0,,NULL,NULL,NULL,,251T
2928,0,,NULL,NULL,273,NULL,F
2929,0,,29,NULL,NULL,NULL,T
2930,0,,23,NULL,NULL,NULL,T
2931,0,,73,NULL,NULL,NULL,T
2932,0,,NULL,NULL,345,NULL,T
2933,0,,54,NULL,NULL,NULL,T
2934,0,,2,NULL,NULL,NULL,T
2935,0,,50,NULL,NULL,NULL,F
2936,0,F
2937,0,,4,NULL,NULL,NULL,T
2938,0,,29,NULL,NULL,NULL,T
2939,0,T
2940,0,,NULL,36,NULL,NULL,F
2941,0,,NULL,NULL,315,NULL,T
2942,0,,NULL,NULL,282,NULL,F
2943,0,,NULL,NULL,NULL,,58F
2944,0,,NULL,58,NULL,NULL,T
2945,0,T
2946,0,,NULL,NULL,364,NULL,T
2947,0,,32,NULL,NULL,NULL,T
2948,0,,48,NULL,NULL,NULL,T
2949,0,,10,NULL,NULL,NULL,F
2950,0,,NULL,NULL,370,NULL,T
2951,0,,NULL,43,NULL,NULL,F
2952,0,,77,NULL,NULL,NULL,T
2953,0,,10,NULL,NULL,NULL,F
2954,0,,NULL,55,NULL,NULL,F
2955,0,,28,NULL,NULL,NULL,F
2956,0,,NULL,NULL,318,NULL,T
2957,0,,16,NULL,NULL,NULL,T
2958,0,,54,NULL,NULL,NULL,T
2959,0,,48,NULL,NULL,NULL,F
2960,0,,NULL,13,NULL,NULL,T
2961,0,,78,NULL,NULL,NULL,T
2962,0,,47,NULL,NULL,NULL,F
2963,0,,NULL,51,NULL,NULL,F
2964,0,,19,NULL,NULL,NULL,F
2965,0,,NULL,NULL,20,NULL,F
2966,0,,59,NULL,NULL,NULL,T
2967,0,,NULL,11,NULL,NULL,T
2968,0,,NULL,NULL,351,NULL,T
2969,0,,NULL,NULL,NULL,,236T
2970,0,,NULL,54,NULL,NULL,F
2971,0,,NULL,NULL,192,NULL,F
2972,0,,2,NULL,NULL,NULL,F
2973,0,,27,NULL,NULL,NULL,T
2974,0,,NULL,0,NULL,NULL,T
2975,0,,58,NULL,NULL,NULL,T
2976,0,,NULL,16,NULL,NULL,T
2977,0,,NULL,59,NULL,NULL,F
2978,0,,1,NULL,NULL,NULL,T
2979,0,,NULL,NULL,75,NULL,T
2980,0,,46,NULL,NULL,NULL,T
2981,0,,2,NULL,NULL,NULL,T
2982,0,,NULL,17,NULL,NULL,F
2983,0,,10,NULL,NULL,NULL,F
2984,0,,67,NULL,NULL,NULL,T
2985,0,,33,NULL,NULL,NULL,F
2986,0,,NULL,50,NULL,NULL,T
2987,0,,25,NULL,NULL,NULL,F
2988,0,,55,NULL,NULL,NULL,F
2989,0,,76,NULL,NULL,NULL,F
2990,0,,30,NULL,NULL,NULL,F
2991,0,,78,NULL,NULL,NULL,T
2992,0,,5,NULL,NULL,NULL,T
2993,0,,NULL,NULL,264,NULL,T
2994,0,,39,NULL,NULL,NULL,T
2995,0,,NULL,41,NULL,NULL,F
2996,0,,NULL,58,NULL,NULL,F
2997,0,,19,NULL,NULL,NULL,T
2998,0,,50,NULL,NULL,NULL,T
2999,0,,10,NULL,NULL,NULL,F
3000,0,T
3001,0,,56,NULL,NULL,NULL,F
3002,0,,20,NULL,NULL,NULL,F
3003,0,,NULL,16,NULL,NULL,T
3004,0,,57,NULL,NULL,NULL,T
3005,0,,NULL,33,NULL,NULL,T
3006,0,,NULL,51,NULL,NULL,F
3007,0,,55,NULL,NULL,NULL,F
3008,0,,NULL,14,NULL,NULL,T
3009,0,,12,NULL,NULL,NULL,T
3010,0,,NULL,16,NULL,NULL,F
3011,0,,NULL,NULL,123,NULL,F
3012,0,,66,NULL,NULL,NULL,T
3013,0,,NULL,30,NULL,NULL,T
3014,0,,NULL,NULL,NULL,,278T
3015,0,,56,NULL,NULL,NULL,T
3016,0,,24,NULL,NULL,NULL,F
3017,0,,NULL,59,NULL,NULL,F
3018,0,,31,NULL,NULL,NULL,T
3019,0,,56,NULL,NULL,NULL,F
3020,0,,NULL,50,NULL,NULL,F
3021,0,,50,NULL,NULL,NULL,F
3022,0,,23,NULL,NULL,NULL,T
3023,0,,NULL,17,NULL,NULL,T
3024,0,,0,NULL,NULL,NULL,F
3025,0,,67,NULL,NULL,NULL,T
3026,0,,74,NULL,NULL,NULL,F
3027,0,,3,NULL,NULL,NULL,F
3028,0,,NULL,20,NULL,NULL,T
3029,0,F
3030,0,,NULL,33,NULL,NULL,T
3031,0,,16,NULL,NULL,NULL,F
3032,0,,0,NULL,NULL,NULL,T
3033,0,,16,NULL,NULL,NULL,F
3034,0,,11,NULL,NULL,NULL,T
3035,0,,NULL,NULL,85,NULL,F
3036,0,,NULL,24,NULL,NULL,T
3037,0,,19,NULL,NULL,NULL,F
3038,0,,NULL,57,NULL,NULL,T
3039,0,,NULL,45,NULL,NULL,T
3040,0,,NULL,NULL,NULL,,184F
3041,0,,4,NULL,NULL,NULL,T
3042,0,,NULL,NULL,NULL,,3T
3043,0,,NULL,NULL,133,NULL,T
3044,0,,NULL,NULL,365,NULL,T
3045,0,,14,NULL,NULL,NULL,F
3046,0,,NULL,NULL,27,NULL,T
3047,0,,19,NULL,NULL,NULL,F
3048,0,,0,NULL,NULL,NULL,F
3049,0,,31,NULL,NULL,NULL,F
3050,0,,79,NULL,NULL,NULL,F
3051,0,,NULL,45,NULL,NULL,F
3052,0,,78,NULL,NULL,NULL,T
3053,0,F
3054,0,,NULL,NULL,NULL,,294F
3055,0,,24,NULL,NULL,NULL,T
3056,0,,3,NULL,NULL,NULL,F
3057,0,,NULL,NULL,254,NULL,T
3058,0,,43,NULL,NULL,NULL,T
3059,0,T
3060,0,,30,NULL,NULL,NULL,F
3061,0,,10,NULL,NULL,NULL,F
3062,0,,NULL,4,NULL,NULL,T
3063,0,,NULL,55,NULL,NULL,F
3064,0,,16,NULL,NULL,NULL,T
3065,0,,NULL,29,NULL,NULL,T
3066,0,,NULL,35,NULL,NULL,F
3067,0,,NULL,NULL,NULL,,78T
3068,0,,NULL,40,NULL,NULL,F
3069,0,,NULL,NULL,NULL,,385T
3070,0,,NULL,47,NULL,NULL,F
3071,0,,NULL,12,NULL,NULL,F
3072,0,,60,NULL,NULL,NULL,T
3073,0,,NULL,NULL,NULL,,121F
3074,0,,NULL,23,NULL,NULL,T
3075,0,,NULL,12,NULL,NULL,T
3076,0,,41,NULL,NULL,NULL,T
3077,0,,NULL,NULL,NULL,,279F
3078,0,,NULL,NULL,216,NULL,T
3079,0,,NULL,NULL,76,NULL,F
3080,0,,80,NULL,NULL,NULL,F
3081,0,,32,NULL,NULL,NULL,F
3082,0,,NULL,44,NULL,NULL,F
3083,0,,58,NULL,NULL,NULL,F
3084,0,,72,NULL,NULL,NULL,F
3085,0,,NULL,23,NULL,NULL,T
3086,0,,7,NULL,NULL,NULL,T
3087,0,,77,NULL,NULL,NULL,F
3088,0,,NULL,NULL,42,NULL,F
3089,0,,NULL,23,NULL,NULL,F
3090,0,,39,NULL,NULL,NULL,F
3091,0,,NULL,35,NULL,NULL,F
3092,0,,2,NULL,NULL,NULL,F
3093,0,,26,NULL,NULL,NULL,T
3094,0,,NULL,NULL,107,NULL,T
3095,0,,NULL,15,NULL,NULL,F
3096,0,,NULL,26,NULL,NULL,F
3097,0,,80,NULL,NULL,NULL,T
3098,0,,NULL,30,NULL,NULL,F
3099,0,,37,NULL,NULL,NULL,T
3100,0,,62,NULL,NULL,NULL,F
3101,0,,28,NULL,NULL,NULL,T
3102,0,,58,NULL,NULL,NULL,T
3103,0,,39,NULL,NULL,NULL,F
3104,0,,NULL,28,NULL,NULL,F
3105,0,,71,NULL,NULL,NULL,T
3106,0,,8,NULL,NULL,NULL,T
3107,0,F
3108,0,,NULL,40,NULL,NULL,T
3109,0,,42,NULL,NULL,NULL,F
3110,0,,NULL,NULL,351,NULL,F
3111,0,,NULL,4,NULL,NULL,F
3112,0,,NULL,13,NULL,NULL,T
3113,0,,NULL,NULL,260,NULL,T
3114,0,,66,NULL,NULL,NULL,T
3115,0,,NULL,NULL,NULL,,330T
3116,0,,7,NULL,NULL,NULL,F
3117,0,,NULL,12,NULL,NULL,F
3118,0,,28,NULL,NULL,NULL,T
3119,0,,NULL,NULL,NULL,,349F
3120,0,,NULL,3,NULL,NULL,F
3121,0,,NULL,27,NULL,NULL,F
3122,0,,76,NULL,NULL,NULL,F
3123,0,,NULL,NULL,NULL,,347T
3124,0,,50,NULL,NULL,NULL,F
3125,0,,22,NULL,NULL,NULL,T
3126,0,,NULL,NULL,147,NULL,T
3127,0,,25,NULL,NULL,NULL,T
3128,0,,50,NULL,NULL,NULL,F
3129,0,,46,NULL,NULL,NULL,T
3130,0,,NULL,NULL,348,NULL,T
3131,0,,NULL,33,NULL,NULL,F
3132,0,,22,NULL,NULL,NULL,T
3133,0,,NULL,NULL,191,NULL,T
3134,0,,NULL,NULL,53,NULL,T
3135,0,,NULL,49,NULL,NULL,F
3136,0,,74,NULL,NULL,NULL,F
3137,0,T
3138,0,,NULL,32,NULL,NULL,T
3139,0,,78,NULL,NULL,NULL,F
3140,0,,63,NULL,NULL,NULL,T
3141,0,,14,NULL,NULL,NULL,F
3142,0,,75,NULL,NULL,NULL,T
3143,0,,75,NULL,NULL,NULL,T
3144,0,,11,NULL,NULL,NULL,F
3145,0,,66,NULL,NULL,NULL,F
3146,0,,NULL,NULL,238,NULL,T
3147,0,,NULL,NULL,131,NULL,F
3148,0,,NULL,NULL,296,NULL,F
3149,0,,7,NULL,NULL,NULL,F
3150,0,,1,NULL,NULL,NULL,T
3151,0,,48,NULL,NULL,NULL,T
3152,0,,NULL,NULL,344,NULL,F
3153,0,,52,NULL,NULL,NULL,T
3154,0,,NULL,NULL,339,NULL,F
3155,0,,NULL,NULL,NULL,,108F
3156,0,,NULL,NULL,249,NULL,F
3157,0,,55,NULL,NULL,NULL,T
3158,0,,15,NULL,NULL,NULL,F
3159,0,,NULL,NULL,NULL,,359T
3160,0,,NULL,NULL,NULL,,148T
3161,0,,NULL,NULL,178,NULL,T
3162,0,,NULL,40,NULL,NULL,T
3163,0,,76,NULL,NULL,NULL,T
3164,0,,NULL,54,NULL,NULL,F
3165,0,,NULL,NULL,368,NULL,F
3166,0,,NULL,52,NULL,NULL,F
3167,0,,54,NULL,NULL,NULL,F
3168,0,,NULL,43,NULL,NULL,T
3169,0,,41,NULL,NULL,NULL,T
3170,0,,35,NULL,NULL,NULL,F
3171,0,,68,NULL,NULL,NULL,T
3172,0,,41,NULL,NULL,NULL,T
3173,0,,NULL,NULL,137,NULL,T
3174,0,,NULL,NULL,236,NULL,F
3175,0,,57,NULL,NULL,NULL,F
3176,0,,66,NULL,NULL,NULL,F
3177,0,,39,NULL,NULL,NULL,F
3178,0,,12,NULL,NULL,NULL,T
3179,0,,29,NULL,NULL,NULL,F
3180,0,,61,NULL,NULL,NULL,T
3181,0,,38,NULL,NULL,NULL,T
3182,0,,NULL,0,NULL,NULL,F
3183,0,,NULL,54,NULL,NULL,F
3184,0,,NULL,3,NULL,NULL,T
3185,0,,3,NULL,NULL,NULL,F
3186,0,,NULL,NULL,NULL,,217T
3187,0,,NULL,29,NULL,NULL,F
3188,0,,NULL,47,NULL,NULL,T
3189,0,,NULL,NULL,NULL,,299F
3190,0,,46,NULL,NULL,NULL,F
3191,0,,NULL,52,NULL,NULL,F
3192,0,,NULL,38,NULL,NULL,F
3193,0,T
3194,0,,30,NULL,NULL,NULL,F
3195,0,,17,NULL,NULL,NULL,T
3196,0,,NULL,NULL,62,NULL,T
3197,0,,NULL,NULL,359,NULL,T
3198,0,,NULL,22,NULL,NULL,F
3199,0,,NULL,40,NULL,NULL,T
3200,0,,NULL,NULL,336,NULL,T
3201,0,F
3202,0,,43,NULL,NULL,NULL,F
3203,0,,38,NULL,NULL,NULL,T
3204,0,,51,NULL,NULL,NULL,F
3205,0,,33,NULL,NULL,NULL,F
3206,0,,59,NULL,NULL,NULL,T
3207,0,,28,NULL,NULL,NULL,F
3208,0,,55,NULL,NULL,NULL,F
3209,0,,43,NULL,NULL,NULL,T
3210,0,,NULL,NULL,278,NULL,F
3211,0,,54,NULL,NULL,NULL,T
3212,0,,65,NULL,NULL,NULL,T
3213,0,,52,NULL,NULL,NULL,F
3214,0,,NULL,NULL,383,NULL,T
3215,0,,54,NULL,NULL,NULL,F
3216,0,,60,NULL,NULL,NULL,F
3217,0,,7,NULL,NULL,NULL,T
3218,0,,NULL,49,NULL,NULL,T
3219,0,,60,NULL,NULL,NULL,F
3220,0,,61,NULL,NULL,NULL,F
3221,0,,56,NULL,NULL,NULL,F
3222,0,,NULL,8,NULL,NULL,F
3223,0,,61,NULL,NULL,NULL,T
3224,0,,NULL,33,NULL,NULL,T
3225,0,,4,NULL,NULL,NULL,T
3226,0,,NULL,60,NULL,NULL,F
3227,0,,NULL,22,NULL,NULL,T
3228,0,,NULL,44,NULL,NULL,F
3229,0,,5,NULL,NULL,NULL,T
3230,0,,47,NULL,NULL,NULL,F
3231,0,,NULL,33,NULL,NULL,T
3232,0,T
3233,0,,36,NULL,NULL,NULL,F
3234,0,,NULL,18,NULL,NULL,F
3235,0,,16,NULL,NULL,NULL,F
3236,0,T
3237,0,,NULL,5,NULL,NULL,T
3238,0,,6,NULL,NULL,NULL,F
3239,0,,16,NULL,NULL,NULL,F
3240,0,,NULL,39,NULL,NULL,T
3241,0,,73,NULL,NULL,NULL,T
3242,0,,NULL,NULL,176,NULL,T
3243,0,,NULL,NULL,306,NULL,T
3244,0,,NULL,NULL,NULL,,78T
3245,0,,30,NULL,NULL,NULL,F
3246,0,,54,NULL,NULL,NULL,T
3247,0,,14,NULL,NULL,NULL,F
3248,0,,80,NULL,NULL,NULL,T
3249,0,,NULL,23,NULL,NULL,T
3250,0,,38,NULL,NULL,NULL,F
3251,0,,NULL,59,NULL,NULL,F
3252,0,,NULL,12,NULL,NULL,F
3253,0,,77,NULL,NULL,NULL,F
3254,0,,NULL,25,NULL,NULL,F
3255,0,,2,NULL,NULL,NULL,T
3256,0,,NULL,13,NULL,NULL,F
3257,0,,54,NULL,NULL,NULL,T
3258,0,,NULL,NULL,387,NULL,T
3259,0,,5,NULL,NULL,NULL,T
3260,0,,7,NULL,NULL,NULL,F
3261,0,,48,NULL,NULL,NULL,T
3262,0,,65,NULL,NULL,NULL,T
3263,0,,53,NULL,NULL,NULL,F
3264,0,,25,NULL,NULL,NULL,F
3265,0,F
3266,0,,46,NULL,NULL,NULL,F
3267,0,,67,NULL,NULL,NULL,T
3268,0,,NULL,36,NULL,NULL,F
3269,0,,47,NULL,NULL,NULL,T
3270,0,,NULL,23,NULL,NULL,T
3271,0,,38,NULL,NULL,NULL,F
3272,0,,7,NULL,NULL,NULL,F
3273,0,,78,NULL,NULL,NULL,T
3274,0,,40,NULL,NULL,NULL,F
3275,0,,35,NULL,NULL,NULL,T
3276,0,,20,NULL,NULL,NULL,F
3277,0,,NULL,NULL,316,NULL,T
3278,0,,9,NULL,NULL,NULL,F
3279,0,,NULL,NULL,85,NULL,F
3280,0,,28,NULL,NULL,NULL,F
3281,0,,32,NULL,NULL,NULL,T
3282,0,,NULL,33,NULL,NULL,F
3283,0,,39,NULL,NULL,NULL,T
3284,0,,67,NULL,NULL,NULL,F
3285,0,,2,NULL,NULL,NULL,T
3286,0,,4,NULL,NULL,NULL,T
3287,0,,50,NULL,NULL,NULL,F
3288,0,,65,NULL,NULL,NULL,F
3289,0,,46,NULL,NULL,NULL,T
3290,0,,NULL,19,NULL,NULL,F
3291,0,,NULL,NULL,225,NULL,F
3292,0,,5,NULL,NULL,NULL,F
3293,0,T
3294,0,,64,NULL,NULL,NULL,T
3295,0,,NULL,NULL,4,NULL,F
3296,0,,54,NULL,NULL,NULL,F
3297,0,,47,NULL,NULL,NULL,T
3298,0,,7,NULL,NULL,NULL,F
3299,0,,60,NULL,NULL,NULL,T
3300,0,T
3301,0,,14,NULL,NULL,NULL,T
3302,0,,20,NULL,NULL,NULL,T
3303,0,,47,NULL,NULL,NULL,T
3304,0,,5,NULL,NULL,NULL,F
3305,0,F
3306,0,,NULL,NULL,377,NULL,F
3307,0,,21,NULL,NULL,NULL,T
3308,0,,NULL,24,NULL,NULL,T
3309,0,,49,NULL,NULL,NULL,F
3310,0,,50,NULL,NULL,NULL,F
3311,0,,NULL,39,NULL,NULL,F
3312,0,,NULL,25,NULL,NULL,T
3313,0,,75,NULL,NULL,NULL,T
3314,0,,38,NULL,NULL,NULL,F
3315,0,,46,NULL,NULL,NULL,T
3316,0,,48,NULL,NULL,NULL,T
3317,0,,74,NULL,NULL,NULL,T
3318,0,,NULL,39,NULL,NULL,T
3319,0,,79,NULL,NULL,NULL,T
3320,0,,48,NULL,NULL,NULL,T
3321,0,,33,NULL,NULL,NULL,T
3322,0,,22,NULL,NULL,NULL,F
3323,0,,NULL,NULL,NULL,,199F
3324,0,,NULL,17,NULL,NULL,T
3325,0,,4,NULL,NULL,NULL,F
3326,0,,4,NULL,NULL,NULL,T
3327,0,,NULL,NULL,301,NULL,T
3328,0,,75,NULL,NULL,NULL,T
3329,0,,NULL,NULL,NULL,,13T
3330,0,,60,NULL,NULL,NULL,T
3331,0,F
3332,0,,NULL,2,NULL,NULL,F
3333,0,,53,NULL,NULL,NULL,T
3334,0,,50,NULL,NULL,NULL,T
