ID_VIVIENDA,CARACTERISTICAS_SEGURO,CARACTERISTICAS_VIVIENDA,PRECIO_VIVIENDA,ID_VECINO,CAPACIDAD,UBICACION,TIEMPO_USO,
4123,COVERTURA PARCIAL,GRANDE,312713,4123,14,SUR,33,
4124,COVERTURA TOTAL,ACABADOS EN MADERA,543083,4124,6,SUR,38,
4125,COVERTURA PARCIAL,GRANDE,508656,4125,7,SUR,13,
4126,COVERTURA PARCIAL,COLONIAL,336450,4126,7,SUR,35,
4127,COVERTURA TOTAL,ESPACIOS AMPLIOS,282199,4127,13,OESTE,8,
4128,COVERTURA TOTAL,ACABADOS EN MADERA,289791,4128,12,OESTE,5,
4129,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,546978,4129,5,ESTE,48,
4130,COVERTURA TOTAL,ACABADOS EN MADERA,447369,4130,4,ESTE,34,
4131,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,652123,4131,14,SUR,14,
4132,COVERTURA PARCIAL,COLONIAL,393296,4132,13,ESTE,22,
4133,COVERTURA PARCIAL,COLONIAL,548485,4133,7,NORTE,35,
4134,COVERTURA TOTAL,COLONIAL,259278,4134,11,NORTE,44,
4135,COVERTURA PARCIAL,COLONIAL,661114,4135,8,NORTE,13,
4136,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,187145,4136,3,SUR,38,
4137,COVERTURA TOTAL,COLONIAL,393853,4137,6,ESTE,49,
4138,COVERTURA TOTAL,VISTA A LA MONTAÑA,597332,4138,3,SUR,38,
4139,COVERTURA TOTAL,VISTA A LA MONTAÑA,383802,4139,16,SUR,23,
4140,COVERTURA PARCIAL,GRANDE,106455,4140,12,NORTE,25,
4141,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,657552,4141,15,ESTE,44,
4142,COVERTURA TOTAL,ACABADOS EN MADERA,643981,4142,1,NORTE,27,
4143,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,360727,4143,10,ESTE,9,
4144,COVERTURA TOTAL,VISTA A LA MONTAÑA,168055,4144,7,ESTE,19,
4145,COVERTURA PARCIAL,GRANDE,534610,4145,5,OESTE,40,
4146,COVERTURA PARCIAL,COLONIAL,429699,4146,8,OESTE,31,
4147,COVERTURA TOTAL,ACABADOS EN MADERA,204214,4147,13,SUR,31,
4148,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,366499,4148,6,ESTE,18,
4149,COVERTURA TOTAL,GRANDE,249450,4149,9,OESTE,45,
4150,COVERTURA PARCIAL,ESPACIOS AMPLIOS,680397,4150,13,OESTE,39,
4151,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,108735,4151,13,SUR,24,
4152,COVERTURA PARCIAL,ESPACIOS AMPLIOS,519521,4152,4,ESTE,40,
4153,COVERTURA TOTAL,COLONIAL,490869,4153,4,NORTE,39,
4154,COVERTURA PARCIAL,ESPACIOS AMPLIOS,595443,4154,3,NORTE,5,
4155,COVERTURA PARCIAL,VISTA A LA MONTAÑA,520015,4155,15,NORTE,13,
4156,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,259825,4156,14,OESTE,37,
4157,COVERTURA PARCIAL,VISTA A LA MONTAÑA,248590,4157,17,NORTE,22,
4158,COVERTURA PARCIAL,ACABADOS EN MADERA,104295,4158,2,ESTE,22,
4159,COVERTURA TOTAL,ESPACIOS AMPLIOS,630354,4159,5,SUR,11,
4160,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,360281,4160,3,ESTE,47,
4161,COVERTURA PARCIAL,ACABADOS EN MADERA,695479,4161,3,ESTE,28,
4162,COVERTURA TOTAL,COLONIAL,691497,4162,16,NORTE,16,
4163,COVERTURA TOTAL,GRANDE,313079,4163,11,ESTE,40,
4164,COVERTURA PARCIAL,ACABADOS EN MADERA,534102,4164,17,NORTE,5,
4165,COVERTURA TOTAL,ESPACIOS AMPLIOS,386330,4165,14,NORTE,9,
4166,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,669950,4166,18,SUR,13,
4167,COVERTURA TOTAL,VISTA A LA MONTAÑA,409541,4167,17,OESTE,50,
4168,COVERTURA TOTAL,GRANDE,540713,4168,18,ESTE,45,
4169,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,694449,4169,15,OESTE,25,
4170,COVERTURA PARCIAL,GRANDE,325141,4170,12,SUR,26,
4171,COVERTURA TOTAL,GRANDE,606611,4171,18,NORTE,2,
4172,COVERTURA PARCIAL,ACABADOS EN MADERA,577476,4172,8,SUR,9,
4173,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,647308,4173,3,OESTE,13,
4174,COVERTURA TOTAL,COLONIAL,138496,4174,13,ESTE,47,
4175,COVERTURA PARCIAL,ACABADOS EN MADERA,625949,4175,5,NORTE,16,
4176,COVERTURA PARCIAL,ESPACIOS AMPLIOS,596504,4176,15,SUR,44,
4177,COVERTURA PARCIAL,ESPACIOS AMPLIOS,640249,4177,9,OESTE,48,
4178,COVERTURA TOTAL,VISTA A LA MONTAÑA,577234,4178,13,SUR,10,
4179,COVERTURA PARCIAL,GRANDE,245882,4179,17,OESTE,3,
4180,COVERTURA PARCIAL,ACABADOS EN MADERA,611076,4180,8,ESTE,47,
4181,COVERTURA TOTAL,GRANDE,310471,4181,8,NORTE,1,
4182,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,565282,4182,9,OESTE,7,
4183,COVERTURA PARCIAL,VISTA A LA MONTAÑA,607090,4183,14,ESTE,30,
4184,COVERTURA TOTAL,GRANDE,686692,4184,12,OESTE,38,
4185,COVERTURA PARCIAL,COLONIAL,364715,4185,3,ESTE,3,
4186,COVERTURA PARCIAL,ACABADOS EN MADERA,396195,4186,13,OESTE,40,
4187,COVERTURA PARCIAL,VISTA A LA MONTAÑA,630773,4187,4,ESTE,1,
4188,COVERTURA TOTAL,VISTA A LA MONTAÑA,239484,4188,18,SUR,30,
4189,COVERTURA TOTAL,VISTA A LA MONTAÑA,296972,4189,15,ESTE,11,
4190,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,611813,4190,18,ESTE,49,
4191,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,661166,4191,13,SUR,7,
4192,COVERTURA TOTAL,ESPACIOS AMPLIOS,516424,4192,10,NORTE,12,
4193,COVERTURA TOTAL,COLONIAL,477154,4193,6,ESTE,2,
4194,COVERTURA TOTAL,ACABADOS EN MADERA,511413,4194,3,ESTE,40,
4195,COVERTURA TOTAL,ACABADOS EN MADERA,605182,4195,18,SUR,9,
4196,COVERTURA TOTAL,COLONIAL,251689,4196,8,ESTE,18,
4197,COVERTURA PARCIAL,VISTA A LA MONTAÑA,155201,4197,8,OESTE,12,
4198,COVERTURA TOTAL,COLONIAL,333590,4198,11,SUR,41,
4199,COVERTURA TOTAL,COLONIAL,188236,4199,5,NORTE,44,
4200,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,671286,4200,17,NORTE,5,
4201,COVERTURA PARCIAL,GRANDE,620605,4201,4,ESTE,33,
4202,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,102818,4202,14,NORTE,23,
4203,COVERTURA PARCIAL,COLONIAL,347457,4203,1,NORTE,44,
4204,COVERTURA PARCIAL,VISTA A LA MONTAÑA,133668,4204,10,SUR,44,
4205,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,391598,4205,6,NORTE,12,
4206,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,438344,4206,8,ESTE,21,
4207,COVERTURA TOTAL,ESPACIOS AMPLIOS,335898,4207,2,NORTE,41,
4208,COVERTURA TOTAL,VISTA A LA MONTAÑA,285468,4208,18,OESTE,44,
4209,COVERTURA PARCIAL,COLONIAL,222555,4209,6,OESTE,4,
4210,COVERTURA PARCIAL,VISTA A LA MONTAÑA,633515,4210,8,OESTE,19,
4211,COVERTURA TOTAL,VISTA A LA MONTAÑA,115743,4211,14,OESTE,27,
4212,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,174432,4212,6,ESTE,11,
4213,COVERTURA PARCIAL,ESPACIOS AMPLIOS,167740,4213,3,OESTE,17,
4214,COVERTURA TOTAL,ACABADOS EN MADERA,309979,4214,2,NORTE,25,
4215,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,107000,4215,6,NORTE,45,
4216,COVERTURA PARCIAL,ACABADOS EN MADERA,400609,4216,16,OESTE,30,
4217,COVERTURA TOTAL,VISTA A LA MONTAÑA,475104,4217,11,OESTE,8,
4218,COVERTURA PARCIAL,ACABADOS EN MADERA,184315,4218,11,ESTE,9,
4219,COVERTURA PARCIAL,ACABADOS EN MADERA,481831,4219,13,SUR,36,
4220,COVERTURA TOTAL,ACABADOS EN MADERA,184425,4220,1,OESTE,37,
4221,COVERTURA PARCIAL,VISTA A LA MONTAÑA,550069,4221,7,OESTE,18,
4222,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,662008,4222,15,NORTE,45,
4223,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,263704,4223,6,ESTE,40,
4224,COVERTURA TOTAL,ACABADOS EN MADERA,362408,4224,11,NORTE,30,
4225,COVERTURA PARCIAL,ACABADOS EN MADERA,441454,4225,13,NORTE,17,
4226,COVERTURA PARCIAL,VISTA A LA MONTAÑA,476074,4226,18,ESTE,24,
4227,COVERTURA PARCIAL,ESPACIOS AMPLIOS,229916,4227,14,NORTE,36,
4228,COVERTURA PARCIAL,VISTA A LA MONTAÑA,690917,4228,13,OESTE,16,
4229,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,430600,4229,10,OESTE,43,
4230,COVERTURA PARCIAL,GRANDE,295377,4230,2,SUR,10,
4231,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,251644,4231,4,ESTE,26,
4232,COVERTURA PARCIAL,ACABADOS EN MADERA,629643,4232,4,SUR,31,
4233,COVERTURA TOTAL,ACABADOS EN MADERA,252269,4233,9,NORTE,16,
4234,COVERTURA TOTAL,GRANDE,192822,4234,12,ESTE,25,
4235,COVERTURA PARCIAL,ACABADOS EN MADERA,220722,4235,4,NORTE,40,
4236,COVERTURA PARCIAL,GRANDE,213205,4236,9,SUR,32,
4237,COVERTURA TOTAL,ACABADOS EN MADERA,536834,4237,18,ESTE,20,
4238,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,214948,4238,3,OESTE,47,
4239,COVERTURA PARCIAL,COLONIAL,279931,4239,7,NORTE,30,
4240,COVERTURA TOTAL,COLONIAL,135839,4240,11,ESTE,37,
4241,COVERTURA TOTAL,GRANDE,286533,4241,6,ESTE,29,
4242,COVERTURA TOTAL,COLONIAL,498697,4242,5,ESTE,35,
4243,COVERTURA PARCIAL,VISTA A LA MONTAÑA,208017,4243,10,ESTE,22,
4244,COVERTURA TOTAL,COLONIAL,575507,4244,1,SUR,13,
4245,COVERTURA TOTAL,ESPACIOS AMPLIOS,566038,4245,8,SUR,11,
4246,COVERTURA TOTAL,ESPACIOS AMPLIOS,381494,4246,9,ESTE,3,
4247,COVERTURA TOTAL,VISTA A LA MONTAÑA,134781,4247,12,ESTE,1,
4248,COVERTURA PARCIAL,COLONIAL,168117,4248,14,OESTE,13,
4249,COVERTURA TOTAL,ACABADOS EN MADERA,569951,4249,3,NORTE,4,
4250,COVERTURA TOTAL,GRANDE,480249,4250,9,ESTE,16,
4251,COVERTURA TOTAL,VISTA A LA MONTAÑA,593809,4251,7,ESTE,29,
4252,COVERTURA PARCIAL,COLONIAL,310100,4252,13,ESTE,23,
4253,COVERTURA PARCIAL,GRANDE,323606,4253,7,OESTE,26,
4254,COVERTURA PARCIAL,ACABADOS EN MADERA,130523,4254,13,ESTE,22,
4255,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,269115,4255,13,NORTE,48,
4256,COVERTURA TOTAL,ESPACIOS AMPLIOS,686293,4256,4,NORTE,38,
4257,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,306024,4257,4,SUR,25,
4258,COVERTURA TOTAL,ACABADOS EN MADERA,115202,4258,7,ESTE,22,
4259,COVERTURA TOTAL,ESPACIOS AMPLIOS,433788,4259,14,OESTE,47,
4260,COVERTURA TOTAL,ESPACIOS AMPLIOS,661349,4260,2,NORTE,38,
4261,COVERTURA TOTAL,COLONIAL,324473,4261,4,ESTE,49,
4262,COVERTURA PARCIAL,ACABADOS EN MADERA,264811,4262,17,OESTE,34,
4263,COVERTURA PARCIAL,GRANDE,249728,4263,5,SUR,24,
4264,COVERTURA TOTAL,ACABADOS EN MADERA,364740,4264,15,ESTE,25,
4265,COVERTURA TOTAL,GRANDE,446798,4265,8,SUR,19,
4266,COVERTURA TOTAL,COLONIAL,349708,4266,18,OESTE,40,
4267,COVERTURA PARCIAL,ACABADOS EN MADERA,496657,4267,12,ESTE,40,
4268,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,224753,4268,8,NORTE,42,
4269,COVERTURA TOTAL,COLONIAL,508308,4269,3,NORTE,9,
4270,COVERTURA TOTAL,COLONIAL,113677,4270,16,NORTE,33,
4271,COVERTURA PARCIAL,ESPACIOS AMPLIOS,548780,4271,14,OESTE,25,
4272,COVERTURA PARCIAL,ACABADOS EN MADERA,653246,4272,3,NORTE,16,
4273,COVERTURA PARCIAL,GRANDE,349057,4273,7,NORTE,24,
4274,COVERTURA TOTAL,GRANDE,274154,4274,3,ESTE,41,
4275,COVERTURA PARCIAL,VISTA A LA MONTAÑA,254396,4275,1,OESTE,11,
4276,COVERTURA PARCIAL,VISTA A LA MONTAÑA,219384,4276,16,ESTE,47,
4277,COVERTURA PARCIAL,GRANDE,224929,4277,13,ESTE,25,
4278,COVERTURA TOTAL,ACABADOS EN MADERA,674927,4278,12,OESTE,14,
4279,COVERTURA TOTAL,GRANDE,192748,4279,14,SUR,28,
4280,COVERTURA TOTAL,GRANDE,640122,4280,18,NORTE,12,
4281,COVERTURA TOTAL,VISTA A LA MONTAÑA,446708,4281,10,ESTE,13,
4282,COVERTURA TOTAL,ACABADOS EN MADERA,492631,4282,1,NORTE,18,
4283,COVERTURA TOTAL,GRANDE,472991,4283,12,OESTE,25,
4284,COVERTURA PARCIAL,COLONIAL,236248,4284,7,SUR,50,
4285,COVERTURA PARCIAL,COLONIAL,345723,4285,6,NORTE,25,
4286,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,391434,4286,12,NORTE,12,
4287,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,559235,4287,6,NORTE,19,
4288,COVERTURA PARCIAL,ESPACIOS AMPLIOS,587372,4288,5,ESTE,43,
4289,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,196955,4289,2,OESTE,21,
4290,COVERTURA PARCIAL,ACABADOS EN MADERA,131578,4290,18,NORTE,20,
4291,COVERTURA PARCIAL,VISTA A LA MONTAÑA,173900,4291,18,SUR,24,
4292,COVERTURA TOTAL,GRANDE,447814,4292,2,OESTE,22,
4293,COVERTURA PARCIAL,ACABADOS EN MADERA,450016,4293,14,ESTE,34,
4294,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,337441,4294,10,ESTE,25,
4295,COVERTURA PARCIAL,COLONIAL,543749,4295,9,ESTE,15,
4296,COVERTURA TOTAL,VISTA A LA MONTAÑA,630461,4296,3,NORTE,14,
4297,COVERTURA PARCIAL,GRANDE,139115,4297,2,ESTE,40,
4298,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,176674,4298,10,OESTE,36,
4299,COVERTURA TOTAL,COLONIAL,179081,4299,3,SUR,46,
4300,COVERTURA PARCIAL,COLONIAL,282836,4300,17,OESTE,38,
4301,COVERTURA PARCIAL,ESPACIOS AMPLIOS,519023,4301,4,SUR,18,
4302,COVERTURA PARCIAL,VISTA A LA MONTAÑA,288129,4302,16,SUR,11,
4303,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,520088,4303,5,SUR,28,
4304,COVERTURA TOTAL,ESPACIOS AMPLIOS,589011,4304,14,SUR,42,
4305,COVERTURA TOTAL,VISTA A LA MONTAÑA,289053,4305,2,SUR,10,
4306,COVERTURA PARCIAL,GRANDE,138057,4306,7,ESTE,45,
4307,COVERTURA PARCIAL,ESPACIOS AMPLIOS,264204,4307,18,NORTE,42,
4308,COVERTURA TOTAL,COLONIAL,427052,4308,11,NORTE,3,
4309,COVERTURA TOTAL,ESPACIOS AMPLIOS,196521,4309,9,NORTE,47,
4310,COVERTURA TOTAL,GRANDE,573121,4310,13,SUR,13,
4311,COVERTURA PARCIAL,ACABADOS EN MADERA,510450,4311,14,OESTE,14,
4312,COVERTURA PARCIAL,ACABADOS EN MADERA,421454,4312,13,NORTE,5,
4313,COVERTURA PARCIAL,GRANDE,231980,4313,5,ESTE,48,
4314,COVERTURA PARCIAL,COLONIAL,353107,4314,2,SUR,48,
4315,COVERTURA PARCIAL,VISTA A LA MONTAÑA,440381,4315,5,NORTE,16,
4316,COVERTURA TOTAL,ACABADOS EN MADERA,251090,4316,4,ESTE,8,
4317,COVERTURA TOTAL,VISTA A LA MONTAÑA,673584,4317,14,OESTE,20,
4318,COVERTURA PARCIAL,ESPACIOS AMPLIOS,371714,4318,9,NORTE,46,
4319,COVERTURA TOTAL,COLONIAL,373790,4319,5,OESTE,20,
4320,COVERTURA PARCIAL,ESPACIOS AMPLIOS,144327,4320,17,OESTE,43,
4321,COVERTURA PARCIAL,COLONIAL,215251,4321,3,ESTE,29,
4322,COVERTURA PARCIAL,GRANDE,569870,4322,11,NORTE,29,
4323,COVERTURA PARCIAL,ACABADOS EN MADERA,204471,4323,9,NORTE,40,
4324,COVERTURA PARCIAL,ESPACIOS AMPLIOS,671076,4324,10,OESTE,18,
4325,COVERTURA TOTAL,ACABADOS EN MADERA,505803,4325,13,SUR,44,
4326,COVERTURA TOTAL,VISTA A LA MONTAÑA,258862,4326,6,SUR,4,
4327,COVERTURA PARCIAL,VISTA A LA MONTAÑA,303095,4327,14,NORTE,34,
4328,COVERTURA PARCIAL,ACABADOS EN MADERA,532306,4328,3,SUR,5,
4329,COVERTURA TOTAL,COLONIAL,336080,4329,10,ESTE,38,
4330,COVERTURA TOTAL,COLONIAL,352242,4330,9,NORTE,25,
4331,COVERTURA TOTAL,ACABADOS EN MADERA,128648,4331,4,OESTE,37,
4332,COVERTURA PARCIAL,VISTA A LA MONTAÑA,499996,4332,16,ESTE,28,
4333,COVERTURA PARCIAL,VISTA A LA MONTAÑA,355168,4333,9,NORTE,29,
4334,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,641212,4334,5,NORTE,43,
4335,COVERTURA PARCIAL,COLONIAL,542699,4335,12,ESTE,7,
4336,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,498172,4336,13,NORTE,32,
4337,COVERTURA PARCIAL,ACABADOS EN MADERA,151077,4337,4,ESTE,8,
4338,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,619169,4338,9,SUR,25,
4339,COVERTURA TOTAL,ACABADOS EN MADERA,678125,4339,18,ESTE,5,
4340,COVERTURA PARCIAL,ESPACIOS AMPLIOS,350027,4340,1,SUR,28,
4341,COVERTURA TOTAL,VISTA A LA MONTAÑA,433273,4341,6,SUR,19,
4342,COVERTURA TOTAL,COLONIAL,514152,4342,16,NORTE,33,
4343,COVERTURA PARCIAL,COLONIAL,433722,4343,2,OESTE,9,
4344,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,667980,4344,2,SUR,15,
4345,COVERTURA PARCIAL,VISTA A LA MONTAÑA,466194,4345,5,ESTE,50,
4346,COVERTURA TOTAL,COLONIAL,597543,4346,12,OESTE,42,
4347,COVERTURA PARCIAL,ACABADOS EN MADERA,617175,4347,5,NORTE,8,
4348,COVERTURA TOTAL,GRANDE,559517,4348,13,ESTE,5,
4349,COVERTURA TOTAL,ACABADOS EN MADERA,133953,4349,9,SUR,47,
4350,COVERTURA PARCIAL,GRANDE,394430,4350,7,OESTE,43,
4351,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,474357,4351,9,NORTE,12,
4352,COVERTURA TOTAL,ESPACIOS AMPLIOS,398724,4352,14,ESTE,11,
4353,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,332956,4353,18,NORTE,34,
4354,COVERTURA TOTAL,GRANDE,545466,4354,17,OESTE,23,
4355,COVERTURA TOTAL,COLONIAL,338729,4355,9,SUR,34,
4356,COVERTURA PARCIAL,GRANDE,668123,4356,9,NORTE,19,
4357,COVERTURA PARCIAL,ESPACIOS AMPLIOS,304708,4357,7,ESTE,41,
4358,COVERTURA TOTAL,GRANDE,660239,4358,10,SUR,41,
4359,COVERTURA TOTAL,ACABADOS EN MADERA,438209,4359,12,ESTE,32,
4360,COVERTURA PARCIAL,ESPACIOS AMPLIOS,233824,4360,5,SUR,25,
4361,COVERTURA PARCIAL,ACABADOS EN MADERA,285258,4361,7,OESTE,40,
4362,COVERTURA PARCIAL,COLONIAL,297849,4362,18,SUR,40,
4363,COVERTURA PARCIAL,ACABADOS EN MADERA,515000,4363,8,OESTE,30,
4364,COVERTURA TOTAL,GRANDE,471907,4364,6,NORTE,2,
4365,COVERTURA TOTAL,ACABADOS EN MADERA,276275,4365,3,ESTE,25,
4366,COVERTURA TOTAL,GRANDE,151352,4366,2,ESTE,11,
4367,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,123154,4367,10,SUR,48,
4368,COVERTURA TOTAL,ACABADOS EN MADERA,280276,4368,4,NORTE,27,
4369,COVERTURA PARCIAL,GRANDE,574947,4369,6,NORTE,27,
4370,COVERTURA PARCIAL,COLONIAL,247151,4370,15,SUR,19,
4371,COVERTURA PARCIAL,VISTA A LA MONTAÑA,444619,4371,13,SUR,5,
4372,COVERTURA PARCIAL,ACABADOS EN MADERA,340592,4372,8,SUR,12,
4373,COVERTURA PARCIAL,GRANDE,264286,4373,15,ESTE,23,
4374,COVERTURA PARCIAL,COLONIAL,175777,4374,13,OESTE,25,
4375,COVERTURA PARCIAL,ACABADOS EN MADERA,636785,4375,16,SUR,25,
4376,COVERTURA TOTAL,ACABADOS EN MADERA,321616,4376,3,NORTE,17,
4377,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,408114,4377,10,OESTE,17,
4378,COVERTURA PARCIAL,ACABADOS EN MADERA,170064,4378,12,NORTE,28,
4379,COVERTURA TOTAL,GRANDE,339289,4379,14,OESTE,40,
4380,COVERTURA PARCIAL,COLONIAL,238871,4380,13,OESTE,9,
4381,COVERTURA PARCIAL,VISTA A LA MONTAÑA,491193,4381,2,NORTE,29,
4382,COVERTURA PARCIAL,ACABADOS EN MADERA,268858,4382,13,ESTE,36,
4383,COVERTURA TOTAL,ESPACIOS AMPLIOS,292471,4383,17,NORTE,43,
4384,COVERTURA PARCIAL,VISTA A LA MONTAÑA,144702,4384,5,NORTE,18,
4385,COVERTURA PARCIAL,ESPACIOS AMPLIOS,680899,4385,18,ESTE,40,
4386,COVERTURA PARCIAL,VISTA A LA MONTAÑA,362553,4386,3,OESTE,32,
4387,COVERTURA PARCIAL,GRANDE,497166,4387,10,SUR,44,
4388,COVERTURA PARCIAL,ACABADOS EN MADERA,140806,4388,7,ESTE,15,
4389,COVERTURA TOTAL,COLONIAL,418392,4389,17,ESTE,37,
4390,COVERTURA PARCIAL,ACABADOS EN MADERA,621631,4390,12,SUR,20,
4391,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,452943,4391,8,NORTE,29,
4392,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,288513,4392,14,OESTE,29,
4393,COVERTURA TOTAL,COLONIAL,170596,4393,9,SUR,5,
4394,COVERTURA PARCIAL,COLONIAL,399219,4394,9,SUR,50,
4395,COVERTURA PARCIAL,VISTA A LA MONTAÑA,681799,4395,2,ESTE,29,
4396,COVERTURA PARCIAL,ESPACIOS AMPLIOS,468357,4396,8,ESTE,24,
4397,COVERTURA TOTAL,ACABADOS EN MADERA,422836,4397,6,OESTE,27,
4398,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,174708,4398,8,SUR,19,
4399,COVERTURA TOTAL,COLONIAL,254329,4399,17,NORTE,7,
4400,COVERTURA PARCIAL,GRANDE,382519,4400,17,SUR,27,
4401,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,229733,4401,4,OESTE,30,
4402,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,368367,4402,17,NORTE,1,
4403,COVERTURA TOTAL,ESPACIOS AMPLIOS,546386,4403,7,NORTE,43,
4404,COVERTURA TOTAL,VISTA A LA MONTAÑA,512568,4404,3,NORTE,28,
4405,COVERTURA TOTAL,GRANDE,234468,4405,2,NORTE,49,
4406,COVERTURA PARCIAL,COLONIAL,414887,4406,16,OESTE,29,
4407,COVERTURA PARCIAL,ACABADOS EN MADERA,204866,4407,10,SUR,4,
4408,COVERTURA TOTAL,VISTA A LA MONTAÑA,198006,4408,15,ESTE,16,
4409,COVERTURA PARCIAL,ESPACIOS AMPLIOS,664536,4409,18,NORTE,25,
4410,COVERTURA TOTAL,COLONIAL,575370,4410,14,NORTE,9,
4411,COVERTURA TOTAL,VISTA A LA MONTAÑA,324527,4411,15,SUR,50,
4412,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,276826,4412,5,NORTE,9,
4413,COVERTURA TOTAL,GRANDE,335461,4413,7,SUR,33,
4414,COVERTURA TOTAL,ESPACIOS AMPLIOS,369331,4414,5,OESTE,32,
4415,COVERTURA PARCIAL,ESPACIOS AMPLIOS,548941,4415,17,OESTE,46,
4416,COVERTURA TOTAL,GRANDE,583057,4416,1,NORTE,35,
4417,COVERTURA PARCIAL,ESPACIOS AMPLIOS,366099,4417,3,ESTE,22,
4418,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,475849,4418,5,NORTE,27,
4419,COVERTURA PARCIAL,VISTA A LA MONTAÑA,400339,4419,6,SUR,25,
4420,COVERTURA PARCIAL,ESPACIOS AMPLIOS,269377,4420,8,NORTE,46,
4421,COVERTURA PARCIAL,GRANDE,350227,4421,11,OESTE,2,
4422,COVERTURA TOTAL,VISTA A LA MONTAÑA,403066,4422,18,ESTE,26,
4423,COVERTURA PARCIAL,ESPACIOS AMPLIOS,260046,4423,7,OESTE,33,
4424,COVERTURA TOTAL,ESPACIOS AMPLIOS,647827,4424,3,ESTE,33,
4425,COVERTURA TOTAL,VISTA A LA MONTAÑA,280618,4425,13,ESTE,33,
4426,COVERTURA TOTAL,ESPACIOS AMPLIOS,388764,4426,12,NORTE,36,
4427,COVERTURA PARCIAL,COLONIAL,191584,4427,9,SUR,18,
4428,COVERTURA PARCIAL,VISTA A LA MONTAÑA,682592,4428,1,ESTE,49,
4429,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,426030,4429,16,SUR,21,
4430,COVERTURA TOTAL,ACABADOS EN MADERA,414249,4430,9,OESTE,41,
4431,COVERTURA TOTAL,COLONIAL,151947,4431,9,OESTE,14,
4432,COVERTURA TOTAL,VISTA A LA MONTAÑA,585665,4432,15,OESTE,47,
4433,COVERTURA PARCIAL,ESPACIOS AMPLIOS,557430,4433,9,NORTE,16,
4434,COVERTURA PARCIAL,ACABADOS EN MADERA,669022,4434,10,OESTE,40,
4435,COVERTURA PARCIAL,ACABADOS EN MADERA,398574,4435,11,SUR,3,
4436,COVERTURA PARCIAL,ACABADOS EN MADERA,139454,4436,3,OESTE,14,
4437,COVERTURA PARCIAL,COLONIAL,666647,4437,6,OESTE,35,
